seller_id,order_item_id,product_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state
0b0ddbc7b9d9584f442c7ac92b0ff6c9,1,216085c4602f1d5e004e8e204a1c9752,2018-04-05 21:15:28,266.78,74.24,7052,guarulhos,SP
0b18d63d0cd1d723567903fd34a07df2,1,22052cf3cf96687b8469406f71bafb62,2017-07-23 23:43:21,299.9,20.4,5141,sp,SP
0b18d63d0cd1d723567903fd34a07df2,1,7f35208cf2cbd412f79d6bc95efcbcb1,2017-07-20 23:35:18,299.9,41.43,5141,sp,SP
0b18d63d0cd1d723567903fd34a07df2,1,9d6a788ceee3a2c4ef57a459d5a202eb,2017-09-11 13:30:13,239.9,46.14,5141,sp,SP
0b1ca3ef18a63d7eb0c8897fa0849c08,1,6647429facfcec3f6bb7162c85985c6b,2018-04-19 02:11:31,55.0,7.87,18131,sao roque,SP
0b35c634521043bf4b47e21547b99ab5,1,d9e77a9aeffd10aa1a6f2d0ad00608ac,2018-01-02 18:48:04,815.0,21.29,84530,teixeira soares,PR
0b35c634521043bf4b47e21547b99ab5,1,d287f2c7cdde1081203fb2413e9f8005,2018-02-27 03:31:35,724.0,21.51,84530,teixeira soares,PR
0b35c634521043bf4b47e21547b99ab5,1,08ef610bbd6b290c3811f95c354779a6,2018-02-26 09:07:27,590.0,20.57,84530,teixeira soares,PR
0b36063d5818f81ccb94b54adfaebbf5,1,37eb69aca8718e843d897aa7b82f462d,2017-02-03 21:44:49,51.0,1.2,89255,jaragua do sul,SC
0b36063d5818f81ccb94b54adfaebbf5,2,37eb69aca8718e843d897aa7b82f462d,2017-02-03 21:44:49,51.0,1.2,89255,jaragua do sul,SC
0b36063d5818f81ccb94b54adfaebbf5,3,37eb69aca8718e843d897aa7b82f462d,2017-02-03 21:44:49,51.0,1.2,89255,jaragua do sul,SC
0b3f27369a4d8df98f7eb91077e438ac,1,c3d0861113018ae43eaf47fcf5f0229b,2017-11-20 15:30:30,98.67,13.03,7412,aruja,SP
0b3f27369a4d8df98f7eb91077e438ac,1,2fc46e8ba9bbe4d062776e585b8c0057,2017-11-28 18:48:31,47.84,11.85,7412,aruja,SP
0b46f784306be7200ca1700aa55d819f,1,d7e07e9115cc56616d76a46cbc3e7c60,2017-03-23 08:36:36,19.9,10.96,31210,belo horizonte,MG
0b64bcdb0784abc139af04077d49a20e,1,2ada8214e59b86de70b03d8f03894c93,2018-04-12 20:09:29,35.9,15.23,92420,canoas,RS
0b64bcdb0784abc139af04077d49a20e,1,2ada8214e59b86de70b03d8f03894c93,2018-05-16 09:52:11,35.9,18.23,92420,canoas,RS
0b64bcdb0784abc139af04077d49a20e,1,2ada8214e59b86de70b03d8f03894c93,2018-07-19 11:10:19,35.9,18.35,92420,canoas,RS
0b90b6df587eb83608a64ea8b390cf07,1,e5188da1834c44869e7f0b1b2c0b4c14,2018-04-18 02:48:09,1100.0,29.41,87025,maringa,PR
0b90b6df587eb83608a64ea8b390cf07,1,e5188da1834c44869e7f0b1b2c0b4c14,2018-04-20 03:49:50,1100.0,20.82,87025,maringa,PR
0b90b6df587eb83608a64ea8b390cf07,2,e5188da1834c44869e7f0b1b2c0b4c14,2018-04-20 03:49:50,1100.0,20.82,87025,maringa,PR
0bae85eb84b9fb3bd773911e89288d54,1,9d364fec2ac9a80f64bae58b5c034832,2018-02-09 20:10:53,185.94,21.79,88301,itajai,SP
0bae85eb84b9fb3bd773911e89288d54,1,9d364fec2ac9a80f64bae58b5c034832,2018-03-05 09:48:17,185.94,21.79,88301,itajai,SP
0bae85eb84b9fb3bd773911e89288d54,1,6f2e4f2d177e72372b1e48c76b21a7b9,2017-06-19 04:50:31,159.9,53.48,88301,itajai,SP
0bb27263628258b8111a0262769fa9db,1,b2cadfc2d6da74fba3a372470641ba61,2017-05-08 17:35:11,22.2,10.96,3077,sao paulo,SP
0bb738e4d789e63e2267697c42d35a2d,1,2167c8f6252667c0eb9edd51520706a1,2017-10-20 13:14:10,369.0,56.85,18130,sao roque,SP
0bb738e4d789e63e2267697c42d35a2d,1,2167c8f6252667c0eb9edd51520706a1,2018-06-26 07:19:05,329.0,25.24,18130,sao roque,SP
0bb738e4d789e63e2267697c42d35a2d,1,4cafc445fc7535c3b41b8978c0ce68dc,2018-03-15 09:48:19,119.0,16.55,18130,sao roque,SP
0be8ff43f22e456b4e0371b2245e4d01,1,7180e36c30b2c9aaef70caabf4e8edea,2018-03-14 21:35:31,299.9,20.99,4461,sao paulo,SP
0be8ff43f22e456b4e0371b2245e4d01,1,2368785994f057897f1ae269bb9743ef,2017-11-08 08:35:23,219.9,8.79,4461,sao paulo,SP
0be8ff43f22e456b4e0371b2245e4d01,1,ba17f75fc8d843241e6ebb54c5077fc5,2018-08-17 18:45:15,159.9,21.39,4461,sao paulo,SP
0bebbb2cea103a4a020c95d43fd7d754,1,7c88ed4fc8c3ae3a1e08a074cbfc9a88,2018-08-27 17:31:06,217.9,25.61,2515,sao paulo,SP
0bebbb2cea103a4a020c95d43fd7d754,1,1873d47fb47e167da1520bd9ffbb8f79,2018-08-06 20:15:20,206.9,16.55,2515,sao paulo,SP
0bebbb2cea103a4a020c95d43fd7d754,1,addd109cd809043dce31d9d023f51ed2,2018-07-11 14:31:51,204.9,19.53,2515,sao paulo,SP
0bf0150d5b9d60d9cd2906003332f085,1,1393eeb2b27f82d3f8035ed8d4b3a5e2,2018-04-19 13:29:45,165.0,9.51,1547,sao paulo,SP
0bf0150d5b9d60d9cd2906003332f085,1,9a29b754b7fc0aa8eeb990103fcea4fc,2018-03-13 15:30:55,149.9,27.13,1547,sao paulo,SP
0bf0150d5b9d60d9cd2906003332f085,2,9a29b754b7fc0aa8eeb990103fcea4fc,2018-03-13 15:30:55,149.9,27.13,1547,sao paulo,SP
0bfd0b434243adc5c2e1aa6baf19c6aa,1,87ac501420e10a4e559d1094f172eb63,2018-01-04 22:52:27,97.5,14.43,22745,rio de janeiro,RJ
0bfd0b434243adc5c2e1aa6baf19c6aa,1,d6ab25b0dad785bcf8be87b821dd9b37,2018-02-07 23:49:34,84.9,8.01,22745,rio de janeiro,RJ
0bfd0b434243adc5c2e1aa6baf19c6aa,1,fa05a3cc2d44ecc49e3e6c5a80958845,2017-11-08 22:28:28,69.9,14.24,22745,rio de janeiro,RJ
0c7533c71df861ec58ad7ff999ed0e8d,1,6a4a789c85b5704975300632152e595c,2018-02-12 15:55:54,119.0,14.58,13270,valinhos,SP
0c7533c71df861ec58ad7ff999ed0e8d,1,6a4a789c85b5704975300632152e595c,2018-03-27 13:30:28,119.0,7.7,13270,valinhos,SP
0c7533c71df861ec58ad7ff999ed0e8d,2,6a4a789c85b5704975300632152e595c,2018-03-27 13:30:28,119.0,7.7,13270,valinhos,SP
0c7f30ae9b147eca07affbef92832a6a,1,f538ab9eecaa662135da8cb772bc8236,2017-04-04 19:45:12,149.9,17.89,84020,ponta grossa,PR
0c7f30ae9b147eca07affbef92832a6a,1,66f4a4e7df716d7d67d81496ccc1ccf6,2017-04-24 20:22:32,129.9,17.75,84020,ponta grossa,PR
0c7f30ae9b147eca07affbef92832a6a,1,ad183bca8419cc4a34c0ed87d44b07c7,2017-03-16 11:15:14,79.9,15.77,84020,ponta grossa,PR
0c8380b62e38e8a1e6adbeba7eb9688c,1,f524a09994004b2dabb3d13cf1a041fb,2018-08-27 12:30:50,249.9,42.73,37410,tres coracoes,MG
0c8380b62e38e8a1e6adbeba7eb9688c,1,13c68a908e3ec61b48544be41a74e8cd,2018-06-19 10:21:34,222.3,42.54,37410,tres coracoes,MG
0c8380b62e38e8a1e6adbeba7eb9688c,1,189c49b159a847050e52afe5ec8d42c5,2017-03-07 14:25:09,213.9,14.08,37410,tres coracoes,MG
0cab2da43793a6f3c5ed8514c5f54627,1,dca6d5a73e0fb3c97e3fa17fa7f928d7,2018-06-25 17:26:10,119.9,15.14,80060,curitiba,PR
0cab2da43793a6f3c5ed8514c5f54627,1,dca6d5a73e0fb3c97e3fa17fa7f928d7,2018-08-06 10:25:11,119.9,23.64,80060,curitiba,PR
0cab2da43793a6f3c5ed8514c5f54627,1,6df11ffefdab6d8afd1532c5f2f05fb3,2018-05-21 10:57:55,69.9,18.42,80060,curitiba,PR
0cbcee27c791afa0cdcb08587a2013a8,1,795ed92f8a2263bd778b90a008ee32fc,2017-10-02 20:49:20,225.0,13.7,37410,tres coracoes,MG
0cbcee27c791afa0cdcb08587a2013a8,1,68da30fecb501eacf0de129b2a56d0cb,2018-07-18 18:55:12,199.0,24.19,37410,tres coracoes,MG
0cbcee27c791afa0cdcb08587a2013a8,1,b9038f30e77388317c3b78f6619e11b1,2018-05-16 10:31:28,199.0,19.27,37410,tres coracoes,MG
0d33a55da925bbf1ff02af5f6059fc7f,1,ae3d03328881c5565f56b66360a3dc99,2018-07-26 11:31:35,38.0,20.71,5632,sao paulo,SP
0d33a55da925bbf1ff02af5f6059fc7f,1,81a3d1dc085d3226530f23cd4af5030b,2018-07-10 04:31:19,37.9,9.02,5632,sao paulo,SP
0d33a55da925bbf1ff02af5f6059fc7f,1,81a3d1dc085d3226530f23cd4af5030b,2018-08-03 13:24:21,35.9,9.0,5632,sao paulo,SP
0d4c8269e7f0401201794deef160edd6,1,4d176a016a49d75b92aab5ebf0373d66,2017-11-13 17:27:30,225.99,16.33,14076,ribeirao preto,SP
0d4c8269e7f0401201794deef160edd6,2,198f4a07b346797ac244a9fe3486d17a,2017-10-23 22:49:54,206.57,35.13,14076,ribeirao preto,SP
0d4c8269e7f0401201794deef160edd6,1,19b75a8a23f10ec7a6af4e4644c4d71a,2017-11-06 18:10:56,185.16,12.8,14076,ribeirao preto,SP
0d83f8e03188682112cc0d93523705cc,1,ce5a07feea47b22089fc735f70ae4931,2017-11-21 02:35:48,89.98,14.38,91150,porto alegre,RS
0d83f8e03188682112cc0d93523705cc,2,ce5a07feea47b22089fc735f70ae4931,2017-11-21 02:35:48,89.98,14.38,91150,porto alegre,RS
0d83f8e03188682112cc0d93523705cc,1,f5cb4f19ca215fb34aef190918d45f46,2018-01-26 14:54:20,88.9,16.06,91150,porto alegre,RS
0d85bbda9889ce1f7e63778d24f346eb,1,c88eaf4f6701e48546ea2e580ef76c62,2017-11-20 21:30:43,225.9,69.73,38414,uberlandia,MG
0d85bbda9889ce1f7e63778d24f346eb,1,12d03720e39cc210547b854d2132c2e3,2017-07-10 18:45:19,219.9,24.41,38414,uberlandia,MG
0d85bbda9889ce1f7e63778d24f346eb,1,12d03720e39cc210547b854d2132c2e3,2017-11-29 23:13:29,219.9,18.02,38414,uberlandia,MG
0daf5180aa44356f60f8effa533b55a2,1,dc582e9ac5036846acfeeb3093b17aa7,2018-08-01 16:45:42,104.9,19.64,74043,goiania,GO
0daf5180aa44356f60f8effa533b55a2,1,cc1b5f3a64b4f452bdf5473f10dc6aaf,2018-08-24 04:04:20,39.9,19.19,74043,goiania,GO
0db783cfcd3b73998abc6e10e59a102f,1,3c46d3f68a377931cdadfd72c6158643,2017-09-05 02:10:21,109.0,15.51,11010,santos,SP
0db783cfcd3b73998abc6e10e59a102f,1,3c46d3f68a377931cdadfd72c6158643,2018-03-22 12:10:32,102.9,9.64,11010,santos,SP
0db783cfcd3b73998abc6e10e59a102f,2,3c46d3f68a377931cdadfd72c6158643,2018-03-22 12:10:32,102.9,9.64,11010,santos,SP
0dd184061fb0eaa7ca37932c68ab91c5,1,d04bbac48960ecb7ea311b00ca6e1cb7,2018-08-21 03:15:11,145.0,46.0,7031,guarulhos,SP
0dd184061fb0eaa7ca37932c68ab91c5,1,632fe3d92c45b5c83f4102fadd94ee92,2018-03-27 11:28:00,138.0,34.51,7031,guarulhos,SP
0dd184061fb0eaa7ca37932c68ab91c5,1,632fe3d92c45b5c83f4102fadd94ee92,2018-04-01 22:07:13,138.0,29.23,7031,guarulhos,SP
0ddefe3c7a032b91f4e25b9c3a08fca1,1,c36f564e4c2baa5ed9d7bfa1a111c29c,2018-05-14 09:13:51,89.8,11.25,9721,sao bernardo do campo,SP
0ddefe3c7a032b91f4e25b9c3a08fca1,1,a793f6312549f217138244dda30208c5,2018-07-04 02:15:50,68.9,13.78,9721,sao bernardo do campo,SP
0ddefe3c7a032b91f4e25b9c3a08fca1,1,43f224fb79bae5b22585eb868fe3b84b,2018-08-03 19:20:19,49.9,9.1,9721,sao bernardo do campo,SP
0df3984f9dfb3d49ac6366acbd3bbb85,1,ae083e4a334a4210ae0ef7323f1584c5,2017-05-15 22:42:32,281.9,18.41,32604,betim,MG
0df3984f9dfb3d49ac6366acbd3bbb85,1,6f2a4da2fb20abf7cfb17f4ccdba0fdb,2017-05-18 11:42:41,278.9,9.54,32604,betim,MG
0df3984f9dfb3d49ac6366acbd3bbb85,1,ae083e4a334a4210ae0ef7323f1584c5,2018-03-27 11:35:30,259.9,22.62,32604,betim,MG
0dfbed20065e425d2eaefb101f9816c0,1,7fd769d8502843f5c3f074785f9cfd61,2018-06-10 21:30:41,33.99,18.23,13660,porto ferreira,SP
0dfbed20065e425d2eaefb101f9816c0,1,0f2c1048222e26ef6d48bed2dc676a9b,2018-05-16 23:30:47,25.18,12.79,13660,porto ferreira,SP
0dfbed20065e425d2eaefb101f9816c0,1,0f2c1048222e26ef6d48bed2dc676a9b,2018-05-18 13:16:54,25.18,18.23,13660,porto ferreira,SP
0e44d110fa6a54e121cb2c095a77762f,1,11c273f63badb1626f41abce9a038587,2017-12-20 02:12:06,136.68,18.21,7901,francisco morato,SP
0e44d110fa6a54e121cb2c095a77762f,1,31b4eff484cd1e463ed3ee1a566f84c0,2017-08-10 02:55:35,34.08,8.72,7901,francisco morato,SP
0e44d110fa6a54e121cb2c095a77762f,1,31b4eff484cd1e463ed3ee1a566f84c0,2018-06-22 02:17:22,34.08,8.4,7901,francisco morato,SP
0e72c1a751b496722a6cb1f10653b62a,1,3688427aeccf5d04ba3b89a068005b6f,2018-08-05 22:20:13,69.9,8.65,6280,sao paulo,SP
0e72c1a751b496722a6cb1f10653b62a,1,61c039cc24b6e1191cc4673fbdd92ebd,2018-05-17 00:30:19,45.9,23.28,6280,sao paulo,SP
0e72c1a751b496722a6cb1f10653b62a,1,f42b9984802c040f88ec840b26681c94,2018-06-19 12:21:08,25.0,19.37,6280,sao paulo,SP
0e982cff76cc0579f632cea8a0e38c9d,1,d23a564a7cd43e5169246cc8d2c8c5db,2018-04-04 12:50:31,338.52,26.61,88316,itajai,SC
0e982cff76cc0579f632cea8a0e38c9d,1,db05baa32930ca5fbdb515b0ff8fba0d,2017-10-03 02:49:14,320.0,11.66,88316,itajai,SC
0e982cff76cc0579f632cea8a0e38c9d,1,4f9172df8e9ae60aa90c14fb36afbcbb,2018-04-09 07:50:12,109.0,18.64,88316,itajai,SC
0ea22c1cfbdc755f86b9b54b39c16043,1,99a9f319eaf0e11751538c624383f907,2017-12-04 02:26:10,99.9,12.83,35700,sete lagoas,MG
0ea22c1cfbdc755f86b9b54b39c16043,1,dafcf8195acb775dcbfa9dae22b3c959,2018-01-03 12:29:11,99.9,8.28,35700,sete lagoas,MG
0ea22c1cfbdc755f86b9b54b39c16043,1,24b0c9ac8f6d07d7192f24fd9ff189a0,2017-09-21 01:10:26,79.9,12.69,35700,sete lagoas,MG
0eaa7e33d73809f1f925f7d07c506cbd,1,11165ade430c6cc010bb0042fe88d150,2017-09-11 06:50:07,189.0,13.66,9111,santo andre,SP
0eaa7e33d73809f1f925f7d07c506cbd,1,e56dc998b3577854c0a62f2cfe328b3d,2018-08-23 03:09:50,189.0,20.99,9111,santo andre,SP
0eaa7e33d73809f1f925f7d07c506cbd,1,cb74508159c5743a4fd58445a3038a95,2017-05-31 17:35:15,139.0,9.79,9111,santo andre,SP
0ebd97a106433a45a4aebe57c1799778,1,c26592bb29cba57872a926be4835a246,2017-08-25 02:30:10,149.9,8.63,32240,contagem,MG
0ebd97a106433a45a4aebe57c1799778,1,c26592bb29cba57872a926be4835a246,2017-11-09 12:50:37,149.9,14.8,32240,contagem,MG
0ebd97a106433a45a4aebe57c1799778,1,c26592bb29cba57872a926be4835a246,2018-05-09 02:30:37,129.9,8.09,32240,contagem,MG
0ec28cec4046a4a199b6de9b4c891d97,1,b74cc46deca5ba8f6a2226df8041a0b7,2018-04-27 16:32:17,146.9,19.72,74110,goiania,GO
0ec28cec4046a4a199b6de9b4c891d97,1,20e5b387f4e760842c0aeaaca8daf4fa,2018-05-13 23:12:32,49.9,8.64,74110,goiania,GO
0ec28cec4046a4a199b6de9b4c891d97,1,20e5b387f4e760842c0aeaaca8daf4fa,2018-05-24 02:31:19,49.9,19.04,74110,goiania,GO
0ed6ce5d87fd9c69eaacaeb778d67235,1,52510930c23a1b9c337a0a9306a3645c,2018-05-16 20:55:29,269.9,24.43,13473,americana,SP
0ed6ce5d87fd9c69eaacaeb778d67235,1,1df0508de978ce519aa5533ae04154c7,2018-07-04 21:15:26,124.9,43.15,13473,americana,SP
0ed6ce5d87fd9c69eaacaeb778d67235,1,c0f9d7a726562d35365aaca50d63be28,2017-12-05 21:26:10,114.9,18.05,13473,americana,SP
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,199f076c011ea5e8b546bff05d4f2477,2017-05-05 10:42:46,59.9,11.03,6539,santana de parnaiba,SP
0ef83d7d83ed97cd2a0049ac8be5f88a,1,f0f719ace174d68fdc838d8d6c4ce26e,2017-12-20 21:32:02,278.0,37.61,80230,curitiba,PR
0ef83d7d83ed97cd2a0049ac8be5f88a,1,f0f719ace174d68fdc838d8d6c4ce26e,2018-02-07 09:55:32,278.0,37.61,80230,curitiba,PR
0ef83d7d83ed97cd2a0049ac8be5f88a,1,f0f719ace174d68fdc838d8d6c4ce26e,2018-03-29 14:48:07,278.0,32.19,80230,curitiba,PR
0f0c984a4a955310903b6b6008660bad,1,d4a9f03055ff0e12e1821a706f554322,2018-05-17 19:37:37,138.0,43.03,14403,franca,SP
0f0c984a4a955310903b6b6008660bad,1,7c256e07dc557658d97d070c34cde789,2018-06-04 10:31:27,89.15,21.04,14403,franca,SP
0f0c984a4a955310903b6b6008660bad,1,0a3d0e8c9d5c6e92b034ab390cda4a48,2018-05-20 22:10:34,82.76,26.66,14403,franca,SP
0f519b0d2e5eb2227c93dd25038bfc01,1,daf9915404caf75fa1717a436b46fa14,2017-01-31 12:10:46,79.9,23.0,14940,ibitinga,SP
0f7eea709efdf942b5f95c7516dbacd7,1,c78c6340ae7cb2e130f1d7dd49bd0f96,2018-05-24 15:11:51,122.67,13.3,19865,pedrinhas paulista,SP
0f7eea709efdf942b5f95c7516dbacd7,1,e0b9f1ae7c2469feb2555a5d42e2fe53,2018-05-23 20:16:53,42.07,12.79,19865,pedrinhas paulista,SP
0f7eea709efdf942b5f95c7516dbacd7,1,e0b9f1ae7c2469feb2555a5d42e2fe53,2018-04-17 19:29:44,31.0,18.23,19865,pedrinhas paulista,SP
0f80a40c312b2472dca482cf50f5186f,1,b0d010ca0b17fe7e3587343f2c68be43,2018-08-28 11:25:24,129.9,20.1,18681,lencois paulista,SP
0f94588695d71662beec8d883ffacf09,1,4b90d2bd65c83d4ad8a370c2cd3f277c,2017-03-07 11:05:25,9.0,18.59,88037,florianopolis,SC
0fe2d9733ed841eb064503920015a8c0,1,376dbd64a8f0b17e74d40183e12f2f8e,2018-07-15 22:25:12,189.88,63.35,19906,ourinhos,SP
0fe2d9733ed841eb064503920015a8c0,1,1df4766d26ab7bcb152eaf8c600210a6,2018-05-18 19:18:08,139.88,27.06,19906,ourinhos,SP
0fe2d9733ed841eb064503920015a8c0,1,6186e311c6a52e7438c538015e82cda4,2018-05-22 15:19:36,59.88,18.3,19906,ourinhos,SP
0ff83046c3fa22efee8ecf291888b191,1,569962b1062cbaf02b768a3fe810fdd3,2017-07-13 14:35:11,69.9,56.38,95110,caxias do sul,RS
0ff83046c3fa22efee8ecf291888b191,1,87fcf2104f6c632428115466bab2c16b,2017-05-05 05:32:45,69.9,11.88,95110,caxias do sul,RS
0ff83046c3fa22efee8ecf291888b191,1,b31c4e55a23622a7ed5c0a2db4e43f1b,2018-02-09 16:11:01,69.9,18.06,95110,caxias do sul,RS
0ffa40d54288e4f3499b8780dd0f144f,1,1d2ead71bc1ce7734db8e8a241fd1f1e,2018-02-02 20:51:34,144.0,15.76,19013,presidente prudente,SP
0ffa40d54288e4f3499b8780dd0f144f,1,89cd489d2c75553eb7fd7de3e25dc7a7,2018-02-12 21:50:36,139.0,15.72,19013,presidente prudente,SP
0ffa40d54288e4f3499b8780dd0f144f,1,a8b5e02c7f69ca5ccdfa99417079d135,2018-02-22 14:26:52,114.0,16.56,19013,presidente prudente,SP
10076e5788b8ee532724bcd460baf762,1,d87815e398ce1204e5981c427c03291f,2017-05-17 17:25:27,51.2,15.11,14315,batatais,SP
10076e5788b8ee532724bcd460baf762,1,d87815e398ce1204e5981c427c03291f,2017-07-28 18:25:22,51.2,11.86,14315,batatais,SP
10076e5788b8ee532724bcd460baf762,1,d87815e398ce1204e5981c427c03291f,2018-04-26 15:31:44,51.2,18.24,14315,batatais,SP
10089e9f2fd0c668a8fd4e52e1698888,1,1fad46b84ac1748ff47bf2d703565a7a,2017-03-16 17:35:58,430.0,17.18,15061,sao jose do rio preto,SP
10089e9f2fd0c668a8fd4e52e1698888,1,f96af21b8cf0b09ce2aed5462e40671a,2017-11-21 09:55:28,359.9,22.49,15061,sao jose do rio preto,SP
10089e9f2fd0c668a8fd4e52e1698888,1,bbc7e843b8e76cabfe107ad624cb2e7a,2017-03-20 12:58:42,350.0,19.74,15061,sao jose do rio preto,SP
101921376b577a4540dc30e9009133ca,1,86133a7d6682fcb51debce06e6514f93,2017-06-26 03:55:21,373.0,21.49,13505,rio claro,SP
101a3a003516bc11253298b2fad3cb65,1,5ccc345baeee162f46c5b18f7c5ccde1,2018-08-01 19:30:50,240.0,13.98,13503,rio claro,SP
101a3a003516bc11253298b2fad3cb65,1,dd231637766e756fd1cf2fd80501fce1,2018-07-30 10:03:27,45.0,13.9,13503,rio claro,SP
101a3a003516bc11253298b2fad3cb65,1,dd231637766e756fd1cf2fd80501fce1,2018-08-02 02:45:09,45.0,9.07,13503,rio claro,SP
1025f0e2d44d7041d6cf58b6550e0bfa,1,81dafd5731170e9cee4d7cc2d0be605c,2018-05-17 02:53:33,510.0,21.45,3204,sao paulo,SP
1025f0e2d44d7041d6cf58b6550e0bfa,1,b1d1dedf9404cb40c2cb575270828994,2018-02-22 23:31:23,504.0,49.0,3204,sao paulo,SP
1025f0e2d44d7041d6cf58b6550e0bfa,1,cfe9e8e1f0400c8cc665d41722f34086,2017-08-17 14:55:14,504.0,18.28,3204,sao paulo,SP
10264f60a8f0a4d2f30810f5c661c673,1,c4a235a34fa3361e6746f11175504a94,2018-06-25 21:31:39,74.9,7.78,13090,campinas,SP
10264f60a8f0a4d2f30810f5c661c673,1,c4a235a34fa3361e6746f11175504a94,2018-07-05 14:55:13,74.9,7.78,13090,campinas,SP
10264f60a8f0a4d2f30810f5c661c673,1,c4a235a34fa3361e6746f11175504a94,2018-07-31 15:30:11,74.9,18.62,13090,campinas,SP
1099a00e0ee3a50935e6c2447ca090c5,1,62fbbb0a6ac63ddc705968f95f5fb788,2017-12-20 13:55:24,299.9,16.0,20921,rio de janeiro,RJ
1099a00e0ee3a50935e6c2447ca090c5,1,ac81bacb0ef8c88048ad83765dfeefc1,2017-11-16 19:07:00,299.9,29.48,20921,rio de janeiro,RJ
1099a00e0ee3a50935e6c2447ca090c5,1,98a5e061c4731a1d4eba3e6f4b6d9b93,2018-01-12 18:13:24,249.9,15.65,20921,rio de janeiro,RJ
10cdd491d1dbea8fb4ead97b19c334ce,1,78afca59cc52394bc61491aa56f77d6e,2018-07-02 20:30:11,90.0,13.97,37540,santa rita do sapucai,MG
10cdd491d1dbea8fb4ead97b19c334ce,1,78afca59cc52394bc61491aa56f77d6e,2018-07-17 00:55:22,90.0,51.35,37540,santa rita do sapucai,MG
10cdd491d1dbea8fb4ead97b19c334ce,1,fb3c5fa9f6bc0732298e9a5108984d81,2018-07-30 21:44:18,28.9,13.54,37540,santa rita do sapucai,MG
10ff823eda2b032e2c93d17a7d294736,1,8dfb264673631eed595f12828b0ff2c6,2017-06-20 17:55:13,189.99,16.96,17280,pederneiras,SP
10ff823eda2b032e2c93d17a7d294736,1,8dfb264673631eed595f12828b0ff2c6,2017-10-09 20:56:23,189.99,16.96,17280,pederneiras,SP
10ff823eda2b032e2c93d17a7d294736,1,19a20f150018f5e9df17c838f7139435,2017-12-08 16:05:48,178.9,21.74,17280,pederneiras,SP
112453736dbe3889cfb74e1aaa0ba0c1,1,afdb06ebeca917512783bcbaa8ed28c0,2018-07-11 04:32:13,135.0,11.97,3520,sao paulo,SP
112453736dbe3889cfb74e1aaa0ba0c1,1,afdb06ebeca917512783bcbaa8ed28c0,2018-08-13 19:24:56,135.0,23.75,3520,sao paulo,SP
112453736dbe3889cfb74e1aaa0ba0c1,2,afdb06ebeca917512783bcbaa8ed28c0,2018-07-11 04:32:13,135.0,11.97,3520,sao paulo,SP
1127b7f2594683f2510f1c2c834a486b,1,627dce1ab24323cb7ac147cad5ac0b8c,2017-12-29 01:29:46,536.49,19.52,13087,campinas,SP
1127b7f2594683f2510f1c2c834a486b,1,5eda929e3621fe903d57208a6939acf5,2017-08-17 10:10:13,326.8,11.1,13087,campinas,SP
1127b7f2594683f2510f1c2c834a486b,1,3fd95674ddba6b30c42b8f62fe543c6b,2017-06-23 17:50:26,189.9,17.09,13087,campinas,SP
11305281b50fff20ae8bb473f8e11876,1,101103127867af6d2af98dfb2da6c78f,2017-03-17 16:22:52,399.99,63.16,36500,uba,MG
11305281b50fff20ae8bb473f8e11876,1,101103127867af6d2af98dfb2da6c78f,2017-04-27 15:15:20,399.99,63.16,36500,uba,MG
11305281b50fff20ae8bb473f8e11876,1,f18f40e6344e72cfd537f21d9745e8cc,2017-06-06 10:02:25,399.99,193.78,36500,uba,MG
113e3a788b935f48aad63e1c41dac1bd,1,91383f0d77401048b6450f83ecb5b3ac,2018-05-09 09:30:32,67.2,23.05,12570,aparecida,SP
113e3a788b935f48aad63e1c41dac1bd,1,e60af9d3fe480442e6ad248d497f6cf9,2017-11-05 23:35:12,55.9,15.14,12570,aparecida,SP
113e3a788b935f48aad63e1c41dac1bd,1,e60af9d3fe480442e6ad248d497f6cf9,2017-12-03 22:31:22,55.9,11.89,12570,aparecida,SP
116ccb1a1604bc88e4d234a8c23f33de,1,53fdf3db66e7448326f18bea615f440f,2018-03-15 00:28:19,169.0,17.15,9850,sao bernardo do campo,SP
116ccb1a1604bc88e4d234a8c23f33de,1,5eda4e0f860531d5ba1fe2b23d468cab,2018-06-26 15:38:46,169.0,15.57,9850,sao bernardo do campo,SP
116ccb1a1604bc88e4d234a8c23f33de,1,33c99a74eb3e4e67bb70dca408c352d2,2018-07-30 09:05:13,155.0,15.48,9850,sao bernardo do campo,SP
11742f81550ac064cc9a40f67151d9ad,1,de170bfa7e0f492c75a0f270fc44f629,2018-08-09 14:31:41,412.0,24.7,15810,catanduva,SP
11742f81550ac064cc9a40f67151d9ad,1,2f07e976774b91520e17dd3b2dba73c3,2018-08-23 19:10:44,369.9,24.41,15810,catanduva,SP
117cfc326c6d50da67ca858ff5c0c852,1,08c63555bbee955cad9c6a9feab9e9d4,2018-05-08 17:31:50,94.9,18.24,25530,sao joao de meriti,RJ
117cfc326c6d50da67ca858ff5c0c852,1,08c63555bbee955cad9c6a9feab9e9d4,2018-05-09 15:15:24,94.9,11.53,25530,sao joao de meriti,RJ
117cfc326c6d50da67ca858ff5c0c852,1,08c63555bbee955cad9c6a9feab9e9d4,2018-05-21 01:16:10,94.9,15.36,25530,sao joao de meriti,RJ
